Name,Observed Wavelength of H-alpha,Apparent Mag,RA J2000.0,Dec J2000.0,Redshift,Radial Velocity,Distance in parsecs,Absolute Magnitude,Luminosity,Visible Mass
UGC07307,6579.320135650013,11.811924793480449,12.2845,10.005555555555556,0.002517238930031862,754649.2462075419,16547006.356602285,-19.28167237520246,4175119881.994449,2.5302043965911637e+41
IC3100,6593.293235587856,14.078767190679422,12.28486111111111,12.289722222222222,0.004646375874299835,1392948.4441482467,17596662.30584467,-17.148384307590717,585266576.4659183,1.4432821998749532e+41
SDSSJ121707.14+074401.9,6595.791822209875,12.876636667777577,12.285333333333334,7.733611111111111,0.005027095479044785,1507085.3102635236,17877052.504672162,-18.384842910540442,1827835737.073355,1.99830056001845e+41
NGC4233,6577.788895542029,14.3200242702654,12.285472222222221,7.624444444444445,0.002283917770163457,684701.3221871819,16380078.63778681,-16.75155564172684,406089964.1001182,1.3001678055431311e+41
NGC4234,6568.359961187084,13.714437294645826,12.28586111111111,3.6827777777777775,0.000847193452045536,253982.20739023635,15777817.195522241,-17.275797305072402,658140962.5407436,1.492494505178228e+41
IC3099,6574.031816725321,13.989314162020731,12.285916666666667,12.453888888888889,0.0017114366924666502,513075.8127459671,16692269.496160593,-17.123262776813682,571880266.2855796,1.433772424354729e+41
NGC4235,6582.703878623956,10.959757554353864,12.286083333333334,7.191666666666667,0.0030328333369835647,909220.5607986451,17231095.311749365,-20.221806869081753,9924822482.7782,3.240406899509506e+41
PGC039392,6564.221262645307,14.232429979738022,12.286305555555556,6.4319444444444445,0.0002165634554316398,64924.090616824746,18320000.689627375,-17.082197448662775,550654229.6724066,1.4183618551659857e+41
NGC4237,6572.446523936244,13.742674572180167,12.2865,15.323888888888888,0.001469879310087796,440658.73133456457,16318960.808081761,-17.320787924882904,685985869.6713513,1.51026975780867e+41
UGC07314,6565.911795432229,11.720863640720864,12.28736111111111,8.942222222222222,0.0004741566758439397,142148.5953283639,15417283.051395372,-19.219175588505315,3941578999.721868,2.4889324854655116e+41
NGC4239,6607.584261069567,13.65405578428402,12.287472222222222,16.531388888888888,0.0068239564011651765,2045770.6627901422,17428871.44665045,-17.552290548752993,849016673.9638888,1.6051364935092229e+41
IC3101,6580.681302146797,14.514131360005472,12.288805555555555,11.943611111111112,0.002724645295727024,816828.1103841414,16989274.387738664,-16.636742792688608,365339909.68364984,1.261472941806004e+41
IC3102,6572.733549688509,11.846416889441029,12.2905,6.69,0.0015136145682497215,453770.23188019276,18554879.730289795,-19.495873828897892,5085685871.952546,2.676922340619253e+41
PGC039415,6587.941671195121,14.257547217580502,12.290694444444444,13.736944444444443,0.0038309366726276828,1148485.9215293943,18201700.56474786,-17.043012610087807,531135150.59283584,1.4038114351102384e+41
PGC039413,6577.534209129865,15.216081464209491,12.290916666666666,17.650555555555552,0.0022451101861804545,673067.1011958761,17611293.478455465,-16.012874807371926,205660043.320457,1.0704804522067534e+41
SDSSJ121727.85+071937.6,6571.546003255133,13.87667444216178,12.291055555555555,7.327222222222222,0.0013326633837893453,399522.43151280517,16765355.18906433,-17.245389351737458,639964289.5020558,1.480599322171424e+41
PGC1419134,6567.409689956757,13.067441766552983,12.291138888888888,12.932222222222222,0.0007023968362218636,210573.2740223759,16127615.44991133,-17.97040903086898,1247853531.2509785,1.7918305551879316e+41
PGC039420,6588.491114403634,13.0747997563922,12.291361111111112,8.53277777777778,0.003914657524781262,1173584.8015823704,16318539.149635034,-17.98860663222602,1268944573.5657384,1.800431754246258e+41
PGC039421,6594.525762921258,14.837379240533188,12.291527777777778,14.886111111111111,0.004834180977823177,1449250.9977584537,16398837.678533217,-16.23668609492234,252740265.84586743,1.1354216578547445e+41
PGC039424,6568.704780399151,11.307539004364898,12.29186111111111,6.697500000000001,0.000899734930083218,269733.7462381061,15861318.215142502,-19.69415738651152,6104680715.796635,2.820309369496975e+41
IC3105,6588.052083157103,14.17673220029004,12.292694444444445,12.387777777777778,0.003847760583455706,1153529.6031097001,16339537.75747824,-16.88946663100527,461091007.4964404,1.3482196849552567e+41
AGC226054,6593.363452160112,12.320352667134628,12.292722222222222,14.396388888888888,0.004657075053347892,1396155.9773336458,16798924.066445816,-18.806054667992,2694150591.044231,2.2325402459749185e+41
UGC07321,6584.670260076143,13.716998760635953,12.292777777777777,22.540277777777778,0.0033324587182517185,999045.9903282122,15873171.653374778,-17.286319803174898,664550396.2103686,1.4966329832371008e+41
PGC1286394,6595.190891120144,12.059800049870184,12.294777777777778,5.620833333333334,0.004935529213162759,1479634.4343448696,18333288.835061405,-19.256401853445247,4079066084.9412546,2.5134343518613104e+41
SDSSJ121744.76+060457.6,6582.261728901986,13.01899322631559,12.295777777777777,6.082777777777777,0.002965461221122956,889022.9085841324,18844483.86573735,-18.356928008658738,1781440015.7376223,1.9836750711823374e+41
AGC226055,6578.166475897215,14.103399353926132,12.296972222222221,15.081111111111111,0.002341451194187716,701949.4087925707,15883146.04761219,-16.901283292635387,466136721.2361934,1.352418613769857e+41
PGC039467,6596.151740556558,10.363994506376478,12.297972222222223,13.176666666666666,0.005081937672420045,1523526.586217604,16369119.531180913,-20.70613209378851,15504324074.615519,3.680874433024629e+41
PGC039468,6581.476519055693,11.563565556812712,12.298027777777778,5.027222222222222,0.002845815666437046,853154.0736560702,16434381.225629669,-19.515201228246745,5177027730.894699,2.690571997017546e+41
PGC1294753,6595.918936443541,13.986966578823347,12.298777777777778,6.112777777777778,0.005046464381596394,1512891.9611682328,15390365.433468973,-16.94927808104064,487204434.3385238,1.3696079181664825e+41
NGC4249,6574.202171648655,13.450484266257972,12.299833333333334,5.5986111111111105,0.001737394351291277,520857.72308892745,15134451.155556865,-17.449349114108173,772217511.1277254,1.5622381292829985e+41
IC3115,6574.40225171664,12.076984463044674,12.3,6.654166666666667,0.001767881348912148,529997.4950427285,16642134.419770788,-19.029060664542072,3308447639.953802,2.36747660601129e+41
AGC226127,6565.724438923191,11.4377150920289,12.300083333333333,8.165277777777778,0.00044560841762519843,133590.04282534876,17279693.52448695,-19.749965085431853,6426670504.154137,2.8620338959069193e+41
SDSSJ121804.26+144510.4,6601.964813607304,14.344349479730766,12.301194444444445,14.753055555555555,0.005967698788216014,1789071.0883229002,16322878.561586972,-16.719634268208424,394324450.94638366,1.2892918903613057e+41
SDSSJ121804.89+074444.9,6575.835422562617,12.25978025084303,12.301361111111111,7.745833333333334,0.0019862593043544763,595465.5590777985,15679547.925770456,-18.716887433700848,2481732530.6097603,2.1807644336658726e+41
PGC039488,6568.567541841228,12.858453383693998,12.30188888888889,5.684444444444445,0.000878823343881896,263464.61041013285,16650812.22597549,-18.248723732441306,1612462016.0633383,1.927988027118534e+41
PGC039501,6582.0178151069,12.316771047285997,12.302027777777779,5.930277777777778,0.002928295103751477,877880.7869030203,15550393.406742362,-18.641935855932182,2316190854.0074844,2.1381730976866022e+41
IC3118,6577.136298473415,12.787596840073412,12.303083333333333,9.499722222222221,0.0021844789531015874,654890.3147995915,16916915.609843608,-18.3540090740878,1776657156.6314263,1.9821519454831362e+41
SDSSJ121811.60+043840.2,6568.307245273307,13.900037511938637,12.303222222222223,4.644444444444444,0.0008391609180999904,251574.1142947328,18350079.313700885,-17.418152216677164,750344816.43141,1.5494653674610355e+41
IC3120,6594.789472354544,12.738294468093102,12.304250000000001,13.749166666666666,0.0048743634355068455,1461297.3955159218,16681781.442203978,-18.372917666655162,1807869452.893566,1.9920394050780467e+41
AGC229053,6569.632155767626,12.374689678396344,12.304305555555556,25.568055555555556,0.0010410428121572224,312096.78353984596,16437284.372739641,-18.704460665193032,2453489852.357728,2.173644684524782e+41
PGC039515,6580.368579127772,14.870538113110918,12.304972222222222,4.402500000000001,0.002676994442581293,802542.7439937857,18059313.834254187,-16.412968112995166,297294753.58487505,1.1893336054965344e+41
PGC1314461,6565.77399887025,13.374608944289353,12.305000000000001,7.128055555555555,0.00045316006433981926,135853.96955587255,17058964.586349398,-17.785154393830236,1052111475.513546,1.7065734295204357e+41
SDSSJ121820.26+050700.4,6568.30236149833,14.612307668442917,12.30563888888889,5.116944444444444,0.0008384167578365798,251351.02066021902,16860374.469462622,-16.52202841200878,328708825.6491862,1.2239614079882181e+41
PGC039532,6573.753071779706,12.63989624686364,12.307805555555555,5.615833333333333,0.001668963213827368,500342.58418488625,16568527.847143134,-18.456523363348552,1952582287.3698938,2.0363520485290183e+41
SDSSJ121828.33+060433.9,6597.191735911635,12.002447165727723,12.307861111111112,6.076111111111111,0.005240405910835966,1571034.168927243,16555741.440013241,-19.092296010119213,3506859803.11358,2.407202317790018e+41
PGC039533,6570.800730610368,14.570744870455885,12.307916666666667,6.405833333333334,0.0012191032197184093,365477.950795096,16844353.087235875,-16.56152681163926,340887223.9228115,1.2367497389169822e+41
PGC039539,6583.054815941612,12.250317547381062,12.308805555555557,5.849722222222222,0.0030863070551612193,925251.5782095235,16619989.086208165,-18.852836123926448,2812771477.8535633,2.260194161675919e+41
PGC039542,6598.082333470413,11.030241611996352,12.308861111111112,13.19111111111111,0.005376109811423779,1611717.1748446513,16958506.515141927,-20.11669640095839,9009040937.623493,3.152005185371599e+41
PGC039561,6602.208321945796,14.793120711644727,12.311083333333334,13.598333333333334,0.006004803124549873,1800194.6885148867,18491222.15207975,-16.541707369398168,334720990.3074877,1.2303162161214062e+41
PGC039564,6578.4841945642365,11.334761869447384,12.311722222222222,5.665555555555556,0.0023898632541348164,716462.9792409553,15876152.851608064,-19.668964488219295,5964661406.489912,2.8016737548940974e+41
PGC039566,6568.873167771239,14.414095196829464,12.312194444444446,12.385833333333332,0.0009253927852805877,277425.7777147336,15540006.482083749,-16.543160781264838,335169361.85369766,1.230786864037871e+41
SDSSJ121845.12+061547.3,6588.370146877907,13.392843586063345,12.31252777777778,6.263055555555556,0.003896225220623384,1168058.9358122766,16433088.505137928,-17.68575238530675,960065700.1581267,1.6625118520017134e+41
NGC4254,6584.923817786003,14.04446082846561,12.313777777777778,14.416666666666666,0.003371094317365042,1010628.651552698,15990957.703016276,-16.974911544261836,498843844.62445676,1.3788778549450048e+41
IC3131,6585.213541005671,14.226211703148351,12.31413888888889,7.861944444444444,0.0034152405993890245,1023863.3739522289,15654953.656198788,-16.747047228354766,404407211.4030746,1.2986262003142634e+41
PGC039584,6597.300127229775,13.65710105475781,12.314250000000001,12.597777777777779,0.0052569219281062285,1575985.5463410656,16089908.131167881,-17.37566676727843,721550458.3671069,1.532238581898828e+41
NGC4255,6585.457841847789,12.578995739085473,12.315611111111112,4.786111111111111,0.0034524656926600006,1035023.1761632141,17079955.89596711,-18.583437985488935,2194700154.388371,2.105510395908859e+41
PGC039606,6587.498644310498,13.460793006764469,12.316805555555556,6.094722222222222,0.003763430899996534,1128248.200023113,17861270.14438418,-17.798768688473984,1065387201.7220179,1.7126984275413855e+41
IC0776,6591.561367247927,12.670231001143373,12.317555555555556,8.85611111111111,0.004382484190882829,1313835.7077309047,15815289.89344192,-18.32515478345656,1730062980.8531592,1.9671583010591377e+41
PGC039619,6610.293237479474,13.05722419649993,12.318083333333334,13.981111111111112,0.007236733936654138,2169518.2547615604,18086776.968264148,-18.229581719721054,1584282729.364089,1.918300650179244e+41
PGC039621,6593.574241396398,13.646864348576567,12.318083333333334,4.660833333333334,0.004689193849636952,1405784.9502211444,15505698.855658364,-17.305592376691404,676451946.2978667,1.5042426285402001e+41
PGC039620,6578.833892760976,12.173274005762924,12.318305555555556,5.738888888888889,0.0024431481625184492,732437.3928995894,18699993.240581438,-19.185933242005472,3822727112.7611628,2.4672547333447453e+41
SDSSJ121907.33+073805.5,6564.030443499454,12.745721108791267,12.318777777777777,7.634166666666666,0.00018748758143694033,56207.36288345551,15795748.99624021,-18.24698001082922,1609874437.0168395,1.927103544136656e+41
PGC039632,6599.464667363776,13.895938882073503,12.319777777777778,12.883888888888889,0.005586741537724205,1674862.9778050391,16226139.104750205,-17.155137091988763,588918011.211199,1.445849210732132e+41
PGC039638,6588.511408331948,13.62283255376202,12.320138888888888,12.851944444444444,0.003917749791544356,1174511.83983607,16412332.500304604,-17.453018980395992,774832077.954509,1.5637475657341717e+41
PGC039639,6567.970932700659,12.569742148283286,12.3205,5.986666666666666,0.0007879156306240809,236211.16360141328,15371738.489333784,-18.363872788964326,1792871301.7639716,1.9873036251596698e+41
PGC039641,6570.485981570053,14.640217482279688,12.320611111111111,13.882222222222223,0.0011711436536314679,351100.03459327837,16961055.223385617,-16.507046858573048,324204279.63961416,1.2191455197432277e+41
PGC039647,6570.263470716581,13.185838322551398,12.320916666666667,6.3069444444444445,0.0011372387878010315,340935.6115278116,18210667.908780713,-18.115791050513927,1426646647.5978336,1.861709976660548e+41
AGC220354,6566.136305558486,12.901739576461306,12.321,6.293888888888889,0.0005083661788392035,152404.3463182724,18118234.959960703,-18.38883986030726,1834576998.5019584,2.0004034935843858e+41
SDSSJ121917.10+053442.3,6587.993587671146,12.58418120340339,12.321416666666666,5.578333333333333,0.003838847393055733,1150857.4958510704,17109642.02280951,-18.582023412056394,2191842606.6960325,2.1047267683649193e+41
PGC039652,6572.006531942277,14.462613272805658,12.322277777777778,5.466666666666667,0.0014028359758453401,420559.6453695031,17004728.43227983,-16.690235230118734,383790386.5709408,1.2793558546077793e+41
AGC226061,6592.855030979157,12.109595705234527,12.322333333333333,12.952777777777778,0.00457960489107645,1372931.0069646311,16206411.826564817,-18.938838648335533,3044636568.770073,2.311929617760289e+41
PGC039653,6589.537473797693,13.299702114278524,12.322416666666667,6.705,0.004074095477188511,1221383.0972330265,16777320.915148232,-17.82391094450778,1090346108.2647674,1.7240676371077003e+41
PGC1273077,6578.009249485789,14.987153951418088,12.322527777777777,4.773333333333333,0.002317493979062224,694767.2163832646,18458303.84229362,-16.343805001756103,278947196.3196846,1.167882994657047e+41
IC3148,6571.804832975873,11.85691452599525,12.322694444444444,7.870555555555556,0.0013721023002182253,411345.9212098757,16074961.07024731,-19.17383512319997,3780367747.3896966,2.4594123451862554e+41
PGC039655,6581.759538473432,11.130547632024909,12.322805555555556,5.910555555555556,0.00288894046343513,866082.5625488767,18000938.02471266,-20.145928051364457,9254889132.258474,3.176345116547084e+41
NGC4259,6596.133027503286,14.024332117988806,12.322833333333334,5.376388888888888,0.00507908628988929,1522671.7632400107,16784481.77104094,-17.10020756570981,559864623.4310591,1.425100006644241e+41
NGC4260,6573.940666606697,10.962206658264789,12.322861111111111,6.098888888888888,0.0016975477855025733,508912.02318827325,14893590.577165678,-19.90279039660321,7398031201.555476,2.9794803309884505e+41
NGC4261,6582.912117526475,14.999255067532378,12.32311111111111,5.825,0.0030645635287491757,918733.0329808691,16303101.889464036,-16.062096146301595,215198112.84742555,1.0844362762129756e+41
[TH2002]230,6588.481512649484,14.735865021018952,12.323166666666667,19.58722222222222,0.0039131944672219365,1173146.1879604647,15703777.698891433,-16.244155673011832,254485047.0012749,1.1376556815981664e+41
PGC039662,6593.380817021684,13.18072481290332,12.323277777777777,6.233055555555556,0.004659721006534445,1396949.2141431954,14968778.21191803,-17.69520695518584,968462439.9773295,1.666653322146711e+41
PGC039670,6585.622690286421,14.1486443847744,12.32386111111111,13.310555555555556,0.003477584306457837,1042553.5471352203,15927310.509172142,-16.8620678496496,449600866.80797136,1.3385338995608484e+41
PGC1270208,6565.6977631903055,13.542086657537084,12.324361111111111,4.578333333333333,0.00044154372985705237,132371.48008833372,15597275.549258253,-17.423157065883892,753811617.4701246,1.5515074182010903e+41
PGC039672,6578.984040042773,14.562878284370951,12.324388888888889,5.0475,0.002466026702439894,739296.2066180904,18174957.768853188,-16.734488767679103,399756475.15816224,1.2943415954382451e+41
PGC039669,6564.993887895996,13.931444457411231,12.324583333333333,6.273055555555556,0.0003342914451140988,100218.05401912777,17178762.994403765,-17.243514982659107,638860435.3084694,1.4798692039443412e+41
UGC07366,6587.539206189463,14.21955672930926,12.324638888888888,17.230555555555554,0.0037696114752030496,1130101.0898561282,15731660.642226255,-16.764316117656,410890828.1079511,1.304541045327583e+41
NGC4262,6589.095475000327,13.324134847388445,12.325166666666666,14.877777777777778,0.004006746358311553,1201192.339340769,15449120.501877507,-17.620383955864526,903969093.5984154,1.634158105507427e+41
PGC039692,6603.396799744054,14.346628174969233,12.326944444444445,15.162222222222223,0.006185896224790266,1854485.0341627945,16894533.317730155,-16.792102823243262,421542269.44625556,1.3141149968154876e+41
EVCC0352,6569.791123991834,13.716574500719162,12.327583333333333,7.119722222222221,0.0010652654342404588,319358.5429533845,16240663.317625891,-17.336444315094084,695949498.2047514,1.5165049343804509e+41
UGC07370,6576.525354599804,12.068667532046629,12.32786111111111,2.08,0.002091386999421463,626982.0491858049,15987973.92597597,-18.950299624545824,3076945825.1110997,2.3189128893537628e+41
NGC4266,6566.521679783566,15.04738851866072,12.328416666666666,5.538333333333333,0.0005670871858909354,170008.46135854645,16171965.416984793,-15.99642550105708,202567701.57525995,1.065856702215141e+41
AGC227980,6590.530480074911,14.69377155399355,12.328472222222222,5.5874999999999995,0.004225403802479155,1266744.1919877725,18178584.80339107,-16.60402879863171,354496147.1892544,1.2506598194921017e+41
NGC4267,6618.634942006965,12.66089576813389,12.32925,12.798333333333334,0.008507792711489603,2550572.089131953,16784425.01446217,-18.463636572737286,1965416642.0514379,2.040167383059008e+41
IC3155,6568.216211754169,15.2361920443939,12.32925,6.005833333333333,0.0008252897778644464,247415.65106825635,18084870.739032242,-16.050385000628264,212889381.5097759,1.0810993852222723e+41
PGC039711,6575.225162666393,14.903895712897448,12.32925,5.456666666666667,0.0018932715710355819,567588.5379422787,15938655.16139401,-16.108362660161777,224566548.47771648,1.097720155882064e+41
NGC4268,6576.049219831676,12.678722310111452,12.329777777777778,5.283611111111111,0.0020188364465891784,605231.9406229556,16227946.89243466,-18.372595578702835,1807333220.7900534,1.9918705704069114e+41
NGC 4269,6580.256015306393,14.178640273246248,12.330333333333334,6.015,0.0026598426443580347,797400.7642453151,16389434.939214062,-16.894179629746088,463096876.63650113,1.3498928352925632e+41
NGC4270,6598.666729282828,12.05895456998011,12.330388888888889,5.463333333333334,0.005465156531179849,1638412.7098371605,16250853.74380672,-18.995426338589624,3207528585.045811,2.346614626396682e+41
PGC039730,6566.529310929852,11.497048899624197,12.331444444444443,1.7733333333333332,0.0005682499740737867,170357.0564860168,17161170.31788722,-19.67568560805271,6001699449.47615,2.806633404062026e+41
PGC039757,6570.245612438677,11.219461580841095,12.334305555555556,6.010555555555555,0.0011345176508010812,340119.83517804183,16613272.266144156,-19.882814331916467,7263162030.896918,2.963859033439097e+41
NGC4277,6582.069730444561,13.777617783476805,12.33436111111111,5.340833333333333,0.002936205650722501,880252.3092235881,16282536.83280431,-17.280992562857456,661297719.6685134,1.494536357762385e+41
PGC039760,6566.644909922302,13.30080271366446,12.334444444444445,5.414722222222222,0.0005858642534133374,175637.6845851193,17533507.859815642,-17.91854134819537,1189642687.1151593,1.767539805283217e+41
PGC039766,6562.863077617416,13.089100516189106,12.335722222222223,9.467777777777778,9.61138803790007e-06,2881.421644673859,18034919.454102777,-18.191470519074258,1529636392.5470917,1.899158047831368e+41
PGC039772,6585.135501845271,14.194970619194317,12.336722222222223,6.623055555555556,0.0034033494613991966,1020298.5004658413,18325548.07933056,-17.120314242601914,570329317.744426,1.4326603711819199e+41
SDSSJ122013.89+050106.1,6569.243408016603,14.581070537759732,12.337194444444446,5.018611111111111,0.0009818077675081138,294338.56390475,16018283.992668584,-16.442009407862688,305354105.26420885,1.1984576598100187e+41
PGC039788,6583.786066542368,12.23901649371582,12.337833333333334,5.039166666666667,0.003197730624484585,958655.5239361087,14916833.30251787,-18.629366688585673,2289531776.1775064,2.1311125406614213e+41
PGC039792,6565.669718572808,14.240006751763936,12.338277777777778,6.001666666666667,0.0004372704596831145,131090.3859191908,16796884.97268581,-16.886136988826806,459679139.3550753,1.3470388869453922e+41
IC3167,6568.747970832315,14.658616591241952,12.338555555555557,9.545277777777777,0.0009063160285724958,271706.70993054676,15989076.322598988,-16.36050028671839,283269694.8332037,1.1730252681647813e+41
SDSSJ122020.13+094750.0,6590.484305142881,15.02388254950326,12.338916666666668,9.797222222222222,0.004218367943999546,1264634.8946800302,18780926.837727055,-16.344702554837863,279177890.875736,1.1681588735043019e+41
PGC039803,6593.028356883814,11.88671519822205,12.33938888888889,12.187777777777779,0.004606015250169682,1380848.6334338537,16817609.451147277,-19.242106115817535,4025709628.397961,2.5039966749038402e+41
PGC039804,6576.030782445604,10.026728917726146,12.339777777777778,6.135000000000001,0.0020160270685689596,604389.7102808229,18709750.69806383,-21.333611085734212,27634043334.27438,4.341730748269813e+41
PGC039806,6583.198828918642,15.15193154714698,12.339805555555555,13.897777777777778,0.003108250886609598,931830.1733773707,18864514.33280886,-16.226296596669492,250333308.19206133,1.1323216283040144e+41
NGC4282,6576.221236209724,13.344531527881209,12.340083333333334,5.572777777777778,0.0020450472678923415,613089.7471676295,18316853.120276153,-17.969722786602354,1247065069.2282643,1.7915070031873422e+41
PGC039813,6573.963177697376,14.915786646043529,12.340361111111111,6.908611111111111,0.0017009778901346806,509940.34268712986,15977661.321177676,-16.101779409810987,223209031.9361196,1.0958201125136636e+41
PGC1143004,6576.710841809772,12.948628349542773,12.341750000000001,0.45083333333333336,0.0021196504250886594,635455.2110380741,16131082.052247426,-18.089689151865365,1392757996.859136,1.8489661141469827e+41
SDSSJ122030.92+063823.7,6583.19159316598,11.764577975323084,12.341916666666668,6.64,0.0031071483461295735,931499.6400568197,17035604.994775876,-19.39220983225544,4622574645.623263,2.6048844204718198e+41
UGC07396,6579.202886281522,14.821977753935862,12.342722222222223,0.7880555555555555,0.0024993731763152116,749293.2279868047,17676292.303863656,-16.414978119348127,297845640.45132744,1.1899628560680905e+41
PGC039833,6582.557436709319,11.379071560117971,12.34275,2.967777777777778,0.0030105193986282863,902531.0103714558,16480632.459068472,-19.705797810489997,6170482489.199245,2.8289618080079294e+41
PGC1289492,6581.800942903478,11.197813016920785,12.343055555555557,5.8075,0.002895249421508872,867973.9405972228,16852529.499930106,-19.935512463244663,7624387932.4074545,3.0052471055271066e+41
PGC039838,6590.507466477177,14.015964062000553,12.343444444444446,12.884722222222221,0.00422189712884391,1265692.9176792584,14753335.196406811,-16.828486986574166,435907954.98430455,1.326757531498241e+41
PGC1278179,6583.786832702353,12.207236004778018,12.344472222222223,5.1049999999999995,0.003197847367336193,958690.5225625462,17048016.399189673,-18.951133267582527,3079309253.218035,2.319421657408938e+41
PGC039845,6589.47120330773,13.591964045041898,12.344527777777778,13.889166666666666,0.004063997578431566,1218355.823344047,16642356.429202702,-17.514110050231828,819679398.9828718,1.5890899579437905e+41
AGC229052,6581.198305896192,10.0459735582712,12.344750000000001,24.95583333333333,0.0028034232181679553,840445.1373888416,17214904.427419852,-21.13354952152727,22983692819.45156,4.11906559928556e+41
PGC039849,6599.804592513013,13.008257290297747,12.345527777777779,14.631111111111112,0.005638537287897316,1690390.95306339,16914741.986132342,-18.133069597397743,1449532105.596731,1.8701942489322886e+41
NGC4287,6573.648048328155,12.880856790209265,12.346805555555557,5.639722222222222,0.001652960371816059,495545.05284333025,16316466.206055038,-18.18227373880682,1516734255.8093708,1.8945673455364385e+41
UGC07399A,6591.276030967311,12.346207686393548,12.34688888888889,17.487222222222222,0.004339006364251663,1300801.3832166493,17709031.51143514,-18.894766367230282,2923523215.513651,2.28527135822867e+41
PGC039861,6580.384499688662,14.482927515235431,12.34688888888889,6.723611111111111,0.002679420321914705,803270.0043219607,18324260.91318905,-16.832204819394043,437403171.58551395,1.328056209604762e+41
PGC1292491,6570.50797597906,13.1509811874564,12.346916666666667,5.9816666666666665,0.001174495029417244,352104.7517777779,18382934.73862205,-18.17109303959142,1501195368.4387386,1.889001285235724e+41
PGC039863,6594.730835742316,13.937451025009269,12.347555555555557,7.059166666666666,0.00486542874113427,1458618.8415284886,17829261.77668992,-17.318215782581674,684362671.6115803,1.5092478536130144e+41
PGC039866,6574.798775963733,11.138004587788586,12.347833333333334,5.231944444444444,0.0018283013292699213,548110.949466497,15316010.539105643,-19.787723694802857,6654102369.018815,2.890613606132319e+41
SDSSJ122056.32+051120.5,6563.868088729045,13.854654900004356,12.348972222222223,5.188888888888889,0.00016274893780776623,48790.90410227937,16444481.922300681,-17.22544607868152,628316451.8974015,1.4728493079366292e+41
PGC039878,6567.838039958225,14.744213981752694,12.349388888888889,6.339444444444444,0.0007676662336539852,230140.54711073055,16076368.339561343,-16.28672575889729,264661216.0019745,1.1504718394955978e+41
PGC039883,6577.084483152124,14.629330349900307,12.350055555555555,12.725833333333334,0.0021765836460236887,652523.3612840435,16802595.095639482,-16.49755146012145,321381285.8586968,1.2161029965675396e+41
NGC4289,6566.392726846395,12.716093150487566,12.350638888888888,3.7219444444444445,0.0005474381127559269,164117.8174259805,16573251.231001087,-18.380945418518138,1821286076.197772,1.9962520835195588e+41
PGC039889,6578.253819985401,11.837144655185847,12.351027777777777,7.0777777777777775,0.0023547601611202396,705939.3367027127,17859156.628681403,-19.422160075539274,4751864303.341836,2.6254958927698828e+41
PGC039893,6594.305631838324,11.052757916661156,12.351333333333333,11.754722222222222,0.0048006387271171125,1439195.2839724305,15634237.414404808,-19.917625596685177,7499809612.28803,2.9911347215476938e+41
PGC039894,6590.938323390465,13.1512177264987,12.351666666666667,11.595277777777778,0.004287548514424477,1285374.7079335626,15254863.395809606,-17.76582388838795,1033545392.7409577,1.6979143506964676e+41
PGC1166504,6566.220579352668,13.393497123807514,12.351944444444444,0.4613888888888889,0.0005212073128342265,156254.0214421477,17732167.341811143,-17.850311982020784,1117184220.1473851,1.7360873040473832e+41
PGC039904,6604.176369244726,11.959401833752324,12.35313888888889,17.63861111111111,0.006304682337527456,1890096.2148765419,16399031.121118436,-19.114689116491725,3579939164.9087467,2.4214293660968818e+41
PGC039905,6599.453474092649,14.35408166526539,12.353555555555555,8.963055555555554,0.005585035974378094,1674351.6627772339,15882771.495394029,-16.650549773594882,370015493.4690882,1.2660646418384696e+41
NGC4293,6587.768191367079,13.55087012028038,12.353583333333333,18.383055555555558,0.0038045028596147556,1140561.2637519366,17332574.813162256,-17.643445296891613,923375014.3038877,1.644105394227983e+41
AGC226131,6584.45110043704,12.309723803939464,12.353666666666665,10.625555555555556,0.003299064490315029,989034.6526520598,17320253.859852754,-18.88304746158186,2892137819.590821,2.278234756182815e+41
PGC039910,6571.497070687502,11.023134294784256,12.354194444444444,13.346388888888889,0.0013252073333793746,397287.1638334282,16973305.48424715,-20.125697843667787,9084042082.778112,3.159480356689137e+41
PGC039923,6593.934363477227,14.501658355625228,12.35425,5.341666666666667,0.0047440670867962,1422235.532867532,16145610.449397001,-16.538613993894682,333768692.5939472,1.2293151096388423e+41
NGC4292,6586.927366020149,13.56376568983277,12.354583333333332,4.595555555555555,0.003676382949373558,1102151.8809419884,17443616.47206209,-17.644416957139846,924201742.1785544,1.6445258373479083e+41
NGC4294,6587.1570865905,14.942114157882106,12.354944444444444,11.510555555555555,0.0037113863885078757,1112645.647998519,16756888.278320499,-16.178852712806556,239629943.37202263,1.1182724988535886e+41
PGC039929,6603.239118041296,14.707714412984508,12.355166666666666,4.076388888888888,0.0061618696351093405,1847282.0437849923,16324947.826671014,-16.356544596896505,282239529.03565395,1.1718048428341648e+41
PGC039928,6601.921536083568,13.58823893833403,12.355333333333332,16.609166666666667,0.00596110441938924,1787094.1462833632,15693445.771280704,-17.390352616806496,731376575.6082841,1.5381715575382935e+41
PGC1291858,6599.008720419005,11.586571166132238,12.35625,5.947777777777778,0.0055172670840197835,1654035.0605607834,15995107.365094006,-19.433364631745633,4801156390.549221,2.6332486120022314e+41
PGC5065931,6581.260736718637,12.629855061506568,12.357222222222221,14.411666666666667,0.002812936051477699,843297.013069314,16145689.380170805,-18.410427903627976,1871419547.3255548,2.0118000254035684e+41
