Cepheid ID,Galaxy_ID,Period,Apparent Magnitude,Absolute Magnitude,Distance in parsecs
XYZ592847,IC3633,6.910645082587629,30.16708513966349,-1.0163323492724925,17245806.056479037
XYZ199633,SDSSJ125046.77+045323.7,4.564706326197977,30.2875314487173,-0.7011180147575113,15766303.872320024
XYZ199644,NGC4466,10.026101141676268,29.644259244736933,-1.2991822323184445,15441457.676344529
XYZ199645,PGC041647,19.095703604080622,29.422538850496085,-1.7888839878165992,17469664.624821912
XYZ396255,PGC1186061,3.902841455060837,30.3629079585504,-0.582051073311908,15452252.862324871
XYZ199651,PGC1181814,3.687816528769876,30.78000818000979,-0.53897676758262,18356800.56122738
XYZ986086,PGC1207559,4.179922012535236,30.432452539849763,-0.6341836372836069,16342828.956792917
XYZ429035,PGC041807,3.7576297036601822,30.406336897703923,-0.5532312706165419,15556562.339618059
XYZ330737,NGC4328,5.150879948656304,30.16422686139377,-0.7929465690498068,15539415.746212723
XYZ232438,PGC1233241,4.225166605009297,30.278693130329557,-0.6423668016448045,15283118.70767903
XYZ461827,PGC3295391,2.924552824881807,30.88228572022438,-0.36271818305913,17741926.700491633
XYZ396291,PGC1249354,2.666959753237605,30.77759404835743,-0.29263640912487515,16369902.45316954
XYZ855048,VCC565,6.711368232718053,30.34712401742307,-0.9940921216457841,18545699.896186065
XYZ920585,PGC042059,3.526010318841544,30.56153713338639,-0.504873576802318,16341132.14664457
XYZ330764,IC3474,14.870948215567212,29.354796794349795,-1.5988215779733432,15513995.97611365
XYZ691215,PGC1236745,1.6427479407183392,31.087217432763453,0.07567747845497952,15933382.824199092
XYZ199706,IC3384,2.9968027768075283,30.747800430221616,-0.381267617314011,16819520.460150823
XYZ723996,PGC1204412,5.408386846402249,30.09553541198516,-0.8300260729765727,15314834.113317516
XYZ101407,PGC040834,5.6755934903263086,30.318487426898407,-0.866680662051738,17259714.90513578
XYZ724000,AGC225998,11.326570981941195,29.7983971616014,-1.3918819891669265,17300387.47767184
XYZ625698,PGC039641,14.236154056773726,29.60091632724896,-1.5656630292862281,17112594.967964295
XYZ232497,PGC040739,5.67069018836779,30.117975110303774,-0.8660237189996951,15732573.372628156
XYZ560178,PGC3295391,6.581356541333682,30.41602487713388,-0.9792233552006788,19012956.145169877
XYZ625723,AGC233574,3.322786203114849,30.437973111235216,-0.45975232018205486,15119766.570763675
XYZ887876,Mrk51,5.827311521986792,30.17977750487275,-0.8867321934729997,16341877.086077277
XYZ887882,PGC040974,3.707448076427384,30.410351789217252,-0.5430122414215983,15512178.948749227
XYZ986214,PGC042173,3.397877381241211,30.700653290728948,-0.4767381797928017,17198013.839815456
XYZ396392,PGC039031,4.426575447370381,30.288154303982143,-0.6777621456760785,15602108.363132369
XYZ560235,SDSSJ124823.09+050816.3,8.646668370446635,30.00414864325541,-1.1866760447509228,17304734.385884963
XYZ887916,PGC135803 = HIcl,4.453231736821807,30.56138770925676,-0.6823255627162415,17731384.783187043
XYZ593009,AGC219541,5.807181502790423,30.193226506240627,-0.8841019869283171,16423499.387736918
XYZ855153,SDSSJ121443.03+103159.1,13.092854618664042,29.74465641484433,-1.5020300353174683,17755679.208411764
XYZ363641,PGC042566,11.159757200904068,29.888635027942858,-1.380604457796981,17941051.677646495
XYZ527482,PGC039619,31.86627060460489,29.133105327212984,-2.1781123954583084,18291256.693648532
XYZ789631,PGC039670,5.6273408093494535,30.13330212770863,-0.8601909477430509,15801510.900890356
XYZ625794,IC3259,4.620141307330215,30.283151294684725,-0.7102930959578788,15801156.632093668
XYZ724105,SDSSJ121309.41+133503.9,4.562163209714931,30.46616291706565,-0.7006944331280758,17114785.876485262
XYZ887945,AGC225882,18.8727230595536,29.20971771592115,-1.7799562370296569,15773744.088107944
XYZ986257,SDSSJ125504.03+074316.9,3.814606041555515,30.65553316165117,-0.564669829101432,17540444.634756174
XYZ756882,PGC040424,8.725289487313443,30.196943133215285,-1.193556007744513,18971419.536592107
XYZ101524,NGC4396,4.500031654196864,30.15924294707282,-0.690271778896907,14787778.784694787
XYZ658591,UGCA294,3.967442122456666,30.5006539083398,-0.594529190868146,16559095.843781734
XYZ494752,SDSSJ121222.40+223529.1,15.076411043086315,29.523655729203927,-1.6092513361113274,16849282.546726063
XYZ494770,PGC040519,29.53162976420264,28.99415494549577,-2.120280330682663,16706560.78752182
XYZ953523,IC3520,5.686291815147111,30.171835522942057,-0.8681120527887374,16143195.830197668
XYZ134330,PGC041411,2.1797387488946747,31.04319150354161,-0.1393011370869574,17238462.487025168
XYZ822464,NGC4430,4.769763841915798,30.22018092317912,-0.7345181780740719,15521719.12155445
XYZ134336,NGC4312,5.165367599812523,30.12230074866771,-0.7950814280957625,15257256.072917828
XYZ920782,PGC041918,24.972295157081355,29.18986968870106,-1.992817819383984,17240009.532272365
XYZ298192,PGC040491,8.464719669531515,29.802503222886347,-1.1705111536596295,15653190.667672766
XYZ953572,NGC4309,5.442424802139106,30.342324600153063,-0.8347947220530756,17195858.566188853
XYZ134377,NGC4429,5.7397670713706015,30.188513212816385,-0.8752266821827841,16321045.630888712
XYZ855274,PGC039265,11.877139247746529,29.733462474488785,-1.4279587850902071,17071994.097070877
XYZ593133,NGC4584,10.355525448310503,29.98459848839593,-1.323754617657468,18267142.69092068
XYZ429296,PGC039460,6.622003499046111,30.12577049045708,-0.983903266769363,16669967.435630273
XYZ527609,PGC1327818,2.251533886572844,30.910290366041185,-0.16393300019882645,16400031.161569895
XYZ953593,PGC041726,9.98868113200597,29.74018302676405,-1.2963400873468525,16117757.70493716
XYZ625923,PGC039565,10.07964648930849,29.97487162564936,-1.3032307425159142,18014427.86791765
XYZ167182,PGC1359187,10.80222995944334,29.637310113018888,-1.3558548358367164,15799123.348443242
XYZ101649,NGC4710,3.040346897925745,30.881325751493637,-0.39223234405130764,17976768.225875817
XYZ822549,PGC1270208,15.38867203464882,29.241754183192363,-1.6248333387071698,14904503.191900222
XYZ265497,PGC041006,8.8803851304234,29.71916692339022,-1.2069481747664217,15318739.101972451
XYZ101660,NGC4388,10.56271306357904,29.968693616643723,-1.3388118647974323,18260013.58438787
XYZ462110,IC3453,8.352018627734553,29.82898734296132,-1.1603232375052,15771104.743023604
XYZ494879,PGC041336,16.965974294136117,29.354886095067886,-1.6990011336064017,16247159.564761885
XYZ724257,SDSSJ121044.99+075205.0,9.872616350892487,30.029058209583187,-1.2874564569928586,18335929.620239746
XYZ855334,IC3490,86.55249249932656,28.147161365884912,-2.9375925303679336,16479756.076851225
XYZ199974,PGC042796,1.4491525801525849,31.115182463272205,0.170985760607208,15446829.060490036
XYZ494890,PGC041695,1.5620960874236058,31.24517192824853,0.1139416094158765,16836277.053191002
XYZ920874,PGC040912,3.0951240464682885,30.497616180761845,-0.4058047159671932,15159475.634997878
XYZ593198,NGC4212,8.816723649436886,30.014298721479925,-1.2014796650794426,17504740.5155511
XYZ593216,EVCC0259,8.633156274292414,30.003877177965688,-1.185487334029232,17293101.9726495
XYZ134471,PGC042219,1.288010095781392,31.50718165206371,0.2605850653698468,17754944.42868947
XYZ265548,PGC042602,5.487567553342199,30.078418957650094,-0.8410733294870809,15272089.391364563
XYZ494925,PGC039967,3.3353464680887264,30.69608155439422,-0.4626200588159421,17050625.774201486
XYZ986448,PGC1233057,4.276906638198872,30.51949722409931,-0.6516180410013572,17148378.196074482
XYZ396625,SDSSJ121210.92+025255.6,7.804488870383153,30.267354605280712,-1.1087862205516894,18846389.616693787
XYZ626001,PGC039711,14.380937477459565,29.442020448275574,-1.57335415201124,15961544.757885711
XYZ101713,PGC041006,20.219424576081536,29.145312497290973,-1.8323459964321922,15686703.892741587
XYZ920914,SDSSJ124230.91+054354.1,2.109278522299023,31.02568912245993,-0.11432541751162478,16904522.507119488
XYZ363863,UGC07332,5.583696375430498,30.212783210016447,-0.8542729068588506,16345989.79227178
XYZ101722,SDSSJ122204.66+074422.0,13.034954088766938,29.46501338488711,-1.4986612529385543,15586009.175222775
XYZ560476,NGC4552,0.9178563800816496,31.64448325039008,0.5181119228762716,16798645.50700578
XYZ626018,AGC749241,22.96429774937419,29.056713399521534,-1.9291026436114536,15745744.811405096
XYZ724326,NGC4450,4.866888844791827,30.16983847065748,-0.7498400645038208,15273399.340524845
XYZ724327,AGC229385 = ComaP,15.304424598153608,29.49766390682685,-1.6206607096877435,16736510.846322365
XYZ200040,NGC4374,1.981843287138337,30.78043307813142,-0.06695793209114048,14773323.299853856
XYZ396649,NGC4267,37.29963917882365,28.853150315172115,-2.2977769440099167,16989689.890014697
XYZ691558,IC3647,5.336264663461748,30.30879184712124,-0.819821948522425,16816002.340430114
XYZ593261,PGC039008,3.814238201847795,30.53904791809445,-0.5645965310285825,16623745.819993053
XYZ429425,NGC4561,6.37599842223903,30.10989239220204,-0.9551284854312485,16330676.489566464
XYZ658803,NGC4259,11.578462252389274,29.57228393644258,-1.4086002999550833,15710023.955615025
XYZ986486,PGC040732,7.026135664305225,30.139129992670803,-1.0289299180365636,17124266.662742436
XYZ232822,NGC4464,50.18735916949538,28.81695963467097,-2.52335489420905,18538001.193196535
XYZ986488,NGC4654,6.834769584306653,29.979880857883817,-1.0079408257449531,15760294.796965832
XYZ593288,NGC4632,2.6367254121156423,30.77881307829895,-0.28397037943302145,16313858.517228572
XYZ822672,PGC039333,27.852770772268368,28.89395155259117,-2.07579293092532,15629637.183650568
XYZ495018,PGC041993,3.113981130056395,30.80601496859941,-0.41042149979693826,17510046.26913364
XYZ363953,NGC4516,18.524557055470677,29.36580143618473,-1.765803136582783,16839179.040769756
XYZ724401,PGC040641,7.517598609487059,29.933409081365163,-1.080319245320509,15949448.306021815
XYZ167345,PGC040840,7.101587051357135,30.165554890821017,-1.0370487189128652,17398857.13044284
XYZ888246,PGC3295235,5.612782436230229,30.167117928022392,-0.8582219976388201,16034963.848568095
XYZ691653,PGC039986,13.833759719159143,29.6587365519502,-1.5438692157941258,17398874.42144495
XYZ200135,NGC4517A,3.0942753508099194,30.8992705866624,-0.40559626871709414,18237838.72919805
XYZ626119,PGC039008,20.48843464807152,29.2265404015694,-1.8423919066837808,16360119.12577606
XYZ822729,PGC1283313,10.251963644157875,29.688843273633434,-1.316115013078238,15885162.334174756
XYZ167374,NGC4461,15.101890612791989,29.504294194897643,-1.6105348190280162,16709590.34478767
XYZ855502,PGC042902,69.79133527847965,28.430105214659505,-2.7739907097590497,17410818.36643197
XYZ658896,PGC1291858,26.10524597628931,28.817049265730443,-2.0265422798020394,14747496.749101777
XYZ265686,PGC135801,37.40068055011178,28.67268492162251,-2.2998331647297374,15649613.53847966
XYZ855515,PGC039260,3.9150744250777807,30.304626001316816,-0.5844297420661528,15059520.661882041
XYZ331229,PGC1214263,4.2671039994098665,30.628564730405174,-0.6498739300650744,18017217.948313367
XYZ298463,NGC4235,1.5915065272802225,31.18778305149968,0.09976410343263586,16504553.873102257
XYZ495072,NGC4564,3.974244493697636,30.52929306480042,-0.5958312790162463,16789001.53295625
XYZ757221,NGC4348,13.859207925631823,29.777018329499256,-1.5452661646263017,18384714.873197775
XYZ855536,PGC041370,38.96366405234605,28.792099900410378,-2.3309515544702117,16772982.38862916
XYZ560627,PGC042332,4.291735212762792,30.645280279577605,-0.6542487968427533,18193062.659255005
XYZ724467,AGC219628,4.964598676486338,30.189511678804863,-0.764948727269438,15520013.01841301
XYZ593398,IC3612,34.63320257171475,28.72214151950316,-2.2414007470484933,15585059.09314954
XYZ593403,UGC07636,32.27188570710656,28.878635404864653,-2.1877262186405564,16340762.755390935
XYZ101891,NGC4318,3.907708198479237,30.466218853105907,-0.5829982905739606,16212255.099418953
XYZ626183,AGC233574,11.971348464721087,29.50709943136478,-1.4339639854759771,15424556.41790723
XYZ986641,IC3094,6.302903581258261,30.045699602164422,-0.9463644810257328,15791115.738335764
XYZ265754,UGC07976,1.0544655447378413,31.349517449913836,0.41265121835245433,15394771.469112037
XYZ101916,NGC4353,5.362174994675434,30.40339880790729,-0.823503628770007,17594644.135411445
XYZ298524,PGC039606,5.4931314256145285,30.37863178162629,-0.841843594014162,17542645.008885596
XYZ822815,IC3487,9.813539444917977,29.751741242964307,-1.282894503818896,16103754.803987686
XYZ593441,NGC4624,17.151549105836136,29.40046965690696,-1.7072698578499532,16655125.247209288
XYZ822819,PGC039849,41.43751269966379,28.61014406591196,-2.377740205438607,15760749.057935195
XYZ265766,KK164,5.6770033637497015,30.287843978916737,-0.8668694514515269,17019338.89030911
XYZ396855,PGC040521,1.468965278250205,31.11341276664757,0.16066432369890504,15507782.046000917
XYZ724539,PGC042723,5.820424816786129,30.149285592407928,-0.8858333942111039,16107338.935086465
XYZ527934,NGC4342,39.94901695150418,28.665935059844717,-2.3499343542964684,15965182.332729293
XYZ626243,PGC041993,6.922030112160225,30.04818440529993,-1.01758353210545,16336295.759812756
XYZ495187,UGC08382,37.39076142233096,28.952820587082577,-2.299631553705335,17802886.708916664
XYZ757332,UGC06881,5.341884406863476,30.38299883757178,-0.8206219913608035,17407009.477886625
XYZ691805,NGC4207,25.69997236854003,28.90655640275417,-2.014649691928336,15284147.4553577
XYZ200286,PGC042666,12.306493979243164,29.589650301355416,-1.4549506590471868,16177827.192515356
XYZ855648,PGC083546,7.547390756442074,30.1090536631115,-1.0833255032101055,17317126.65246047
XYZ691811,UGC07976,3.9484816753831735,30.354597787802696,-0.5908880247371961,15456001.901740799
XYZ757347,PGC041734,2.1518986869474963,31.037333681567414,-0.1295306374215493,17114840.802179545
XYZ626277,PGC039333,13.936627035862028,29.395574069432,-1.549500275923444,15453073.457861347
XYZ790122,PGC200170,6.4221790422533065,30.298715979013373,-0.9606138590255244,17859363.123610668
XYZ593515,NGC4343,1.3824938792865409,30.95885430101164,0.20677815510394956,14138887.183347715
XYZ364154,IC3349,3.7239545989517375,30.28296105642747,-0.5463888304412103,14651091.389573393
XYZ691835,UGC07170,8.614601652657916,29.917449440534728,-1.183851977997096,16605818.381090173
XYZ593532,IC3540,3.78247370195642,30.739003675190347,-0.5582401255728571,18173926.199973017
XYZ265856,PGC039104,2.509601790746356,30.75627740221819,-0.24641173475650796,15868571.294509923
XYZ364161,PGC041156,34.878365551579215,28.94993653456777,-2.2467623210116376,17351609.733642206
XYZ462483,PGC1133831,6.594350940064633,30.237939004061698,-0.9807226087325223,17527998.305142235
XYZ495251,UGC07314,4.604084502676188,30.232392331236905,-0.7076468979892727,15417283.051395372
XYZ986773,IC0755,4.422755365708575,30.36856369788392,-0.6771059174016747,16185790.80687137
XYZ822933,IC3471,1.8853578363938717,31.255212676239232,-0.029022249354474117,18065375.168951478
XYZ331413,NGC4654,15.90145110861041,29.44882363047502,-1.649747977750933,16584955.922643812
XYZ462484,AGC226122,4.354140804451605,30.3184970695266,-0.6652215280163372,15730543.191517912
XYZ528028,NGC4522,4.875944493188749,30.482633443815036,-0.7512530154956902,17651324.20819863
XYZ822946,PGC039584,5.3247023171600265,30.24899330730269,-0.8181732462369042,16346821.137162192
XYZ233126,PGC042754,11.518804156261185,29.528161849423405,-1.4046738282969828,15366223.141985485
XYZ593576,PGC040315,9.748726640280529,29.57850600704805,-1.2778579214888681,14834495.655017605
XYZ954025,PGC1207749,4.374583767458383,30.6774996868531,-0.6687818275890114,18589011.790906236
XYZ888494,SDSSJ121517.12+062335.3,4.324254285695337,30.66196784490733,-0.6599863636118641,18381918.73132709
XYZ790191,KK180,29.600581710467623,28.945633560073723,-2.1220529492741136,16350735.8276053
XYZ265905,NGC4152,16.11218627504887,29.355428214444423,-1.65975491004484,15960137.365023408
XYZ167607,UGC07332,3.6196818436815783,30.77471798996317,-0.5248023635902903,18192989.577347703
XYZ331448,PGC041893,4.473808343447912,30.203685920663936,-0.6858295275164732,15062709.128249785
XYZ298687,UGC07841,11.63402100070453,29.83811637912514,-1.4122388166677178,17785703.135865126
XYZ855747,PGC135801,3.190835370694391,30.620249202491635,-0.4289529578977616,16212143.23426778
XYZ462531,PGC1519757,2.400782878949225,30.79073573056443,-0.21271772719169252,15874157.740624528
XYZ134856,NGC4305,14.553400613709616,29.741553959351155,-1.582415244558358,18398983.95944854
XYZ691913,PGC040462,3.224619211377899,30.67745340800112,-0.4369582704976917,16706379.236089172
XYZ331464,UGC08042,4.006665109734902,30.568769611154472,-0.6020066628311278,17145701.351507753
XYZ134864,EVCC0352,78.69940716925463,28.20416990457886,-2.865296608756597,16364144.38249011
XYZ200404,IC3363,5.381942775187436,30.55380011519958,-0.8263005506440393,18880788.752589453
XYZ200405,PGC042615,13.819870331043386,29.7328150140488,-1.5431056900289424,17996337.97931013
XYZ265950,PGC041284,2.9751988206372557,30.739544023472835,-0.37576831035090413,16713309.929852817
XYZ462559,UGC07780,16.22368683814461,29.451159701466217,-1.6649967877582383,16719808.45752705
XYZ921314,PGC040511,14.531909348145174,29.65595158568381,-1.5812919825541518,17678634.363090526
XYZ790243,PGC042846,10.961443207112625,29.68419718326818,-1.366975928228717,16226864.97203447
XYZ855781,UGC07911,2.398852572007525,30.86656341998968,-0.21210634773919684,16433646.984581092
XYZ167655,PGC040156,23.75469765920171,28.95629039734889,-1.9548236242219625,15213278.101208769
XYZ691947,PGC135811,2.2482210853029607,31.03566579537223,-0.16281382186984056,17365845.122703023
XYZ298736,PGC043864,9.958287219994082,29.55949820957619,-1.2940237450656202,14815093.302627359
XYZ233208,IC3501,1.1716618395178575,31.768441683354585,0.33254646732493587,19372204.421383493
XYZ691960,AGC227980,6.464173745086562,30.426463322051585,-0.9655678901217335,18984809.447311886
XYZ397050,NGC4540,2.109470668356283,31.22710062512866,-0.11439465486621564,18548084.083327916
XYZ823034,SDSSJ122056.32+051120.5,3.525998872886538,30.43751098821761,-0.5048711094460674,15433926.209537167
XYZ233213,IC0797,7.917522492150684,30.151176073412472,-1.1197157059861813,17954708.38670968
XYZ888575,PGC039878,5.943504048082127,30.04777186752796,-0.901738659884223,15484675.387955043
XYZ200449,2MASXJ12362919+1818022,1.773527679654761,31.12922484745115,0.01745475154930476,16686068.386813328
XYZ429831,NGC4747,4.081215244239119,30.59179707323724,-0.6160192623050307,17440674.11039695
XYZ823047,SDSSJ121828.33+060433.9,10.990142593549786,29.62831736383487,-1.3689633939881294,15829097.405460808
XYZ560910,SDSSJ121722.25+052545.2,5.731328741013999,30.37366067578124,-0.8741084180639149,17764533.968311608
XYZ298772,KK180,11.421767996580444,29.82542872748352,-1.3982436259354984,17568491.41203364
XYZ888597,NGC4489,19.17833275151249,29.136913532289952,-1.792165865393404,15339665.151667433
XYZ659221,PGC041835,1.4016026624562474,30.941672591562327,0.19634421698760124,14095019.301201893
XYZ954138,NGC4158,2.336035010090587,30.841805270183038,-0.1919371055095575,16097130.879173022
XYZ102172,SDSSJ120527.06+123243.2,5.21465096666538,30.37541146130473,-0.8022991176418164,17200541.35724936
XYZ495395,NGC4282,4.973229628712514,30.547985325504712,-0.7662689889788517,18316853.120276153
XYZ888612,PGC041697,3.8089380737828806,30.58020928890998,-0.5635396084728077,16933618.820328783
XYZ888621,PGC086434,8.0073499796086,29.80369486805204,-1.128290636126228,15360208.145323317
XYZ102190,NGC4409,3.278293765338667,30.38402446294149,-0.44950593967365854,14679324.819665298
XYZ397109,PGC040958,35.2219426769409,29.076400561602732,-2.2542130795125885,18455368.797800988
XYZ266040,UGC07236,7.793050269301911,30.31578245902888,-1.1076713880968923,19261529.466806706
XYZ823097,PGC3294233,11.092035481301938,30.00914830359226,-1.3759779104778842,18924536.119059775
XYZ429884,UGC07411,81.22290538766877,28.23801087905693,-2.8892861910338854,16805808.63589694
XYZ986950,UGC07422,3.208810560440751,30.732659575945,-0.4332227956630455,17107103.161230277
XYZ790344,NGC4758,5.332202960004607,30.310191415030197,-0.8192431880196123,16822359.91983662
XYZ134993,PGC1374571,4.878305888360868,30.37355624272549,-0.7516210321522383,16789410.780843697
XYZ167769,NGC4292,13.834488355380868,29.687786766202805,-1.5439092491310242,17633527.646674614
XYZ200538,IC3612,6.147574845855853,30.07259870900138,-0.9273982518125508,15848909.742510537
XYZ855901,SDSSJ121727.85+071937.6,16.853690153669483,29.381385490039005,-1.6939540161062039,16408462.967693796
XYZ888671,PGC041156,1.4194860632501831,31.32239545595603,0.18670743847891458,16870874.83851643
XYZ823158,PGC039565,8.364092986885828,30.08461956922271,-1.161421286195449,17750401.09883408
XYZ429945,PGC040338,8.766527467789007,30.014353569358654,-1.1971399084155983,17470232.93403451
XYZ528252,IC0798,4.376809778893414,30.41255815189206,-0.6691684997283809,16456797.694090417
XYZ528264,NGC4710,8.27273325830814,29.966599027337864,-1.15307330656763,16746901.532274213
XYZ823176,PGC1410554,2.2245531034417687,30.994911879797872,-0.1547696562520317,16979946.09589791
XYZ561039,PGC042801,6.876931698082036,30.21154606662117,-1.012615217384689,17572447.59397323
XYZ757651,PGC039806,5.602911095137901,30.5974363931634,-0.8568840385552534,19537279.35544422
XYZ790420,PGC039760,44.8387916997056,28.781642898664558,-2.437701163195269,17533507.859815642
XYZ757655,NGC4586,1.470691307671689,31.346448189172108,0.15977174947518313,17271708.033681784
XYZ167833,PGC040315,6.087374183187158,30.115430621712783,-0.9199183601528764,16109045.062031344
XYZ495514,PGC042799,6.450835769374283,29.97578664541235,-0.963997932095487,15415475.150264805
XYZ298908,PGC1164663,13.779802907474878,29.6303773473463,-1.5408988010941564,17149648.75818198
XYZ790430,SDSSJ122013.89+050106.1,2.8061999320447124,30.5710601112618,-0.3313187608423284,15152202.801456766
XYZ429983,PGC042318,5.593574336626972,30.047914101525343,-0.8556163656652398,15160240.58722225
XYZ462755,PGC043888,5.420634589847987,30.250409759483563,-0.8317454049817761,16460045.55716227
XYZ298928,SDSSJ122638.81+164303.8,17.44154047228105,29.617965169147663,-1.720013647243045,18518071.784069937
XYZ397237,PGC041027,17.318025430636418,29.413005935134024,-1.7146118282416876,16808290.780246038
XYZ561077,PGC1282537,7.289442391413757,29.98689676114066,-1.0568936249962393,16171789.407668944
XYZ659399,PGC038844,4.588670870701765,30.181125449536687,-0.7050980004139478,15039891.04245246
XYZ462791,PGC040574,29.5402269951396,29.229891377873965,-2.120501574258552,18624241.325729735
XYZ626639,AGC220133,6.038719634134482,30.263092620912506,-0.913818813553136,17194212.384982772
XYZ364496,PGC041124,9.108037091386558,29.92295237561794,-1.2261876935544394,16975712.594171327
XYZ823252,NGC4425,6.492692469918662,30.16069067403329,-0.9689138715407766,16823676.513207752
XYZ888794,PGC1183373,3.871585242252349,30.68719405229625,-0.5759393593943392,17890673.183269132
XYZ200675,PGC041193,13.176590360772744,29.59293329704532,-1.5068757087559401,16594409.43099788
XYZ593900,PGC039539,12.005766872239905,29.675481614198223,-1.436146146696296,16684974.689366749
XYZ495597,PGC1294753,7.018480993188446,29.90938544247561,-1.028101385850034,15399171.85231984
XYZ987121,SDSSJ123745.89+181750.2,7.11570050351725,30.23548366672363,-1.0385577887754096,17980770.218713474
XYZ167948,IC3457,1.556578202512089,31.130662256236757,0.11663125939609836,15951671.570945507
XYZ495630,PGC039565,1.6863949891812444,31.196638039682263,0.055745976796101326,16911355.245834455
XYZ856084,UGC07354,45.02928881991228,28.70853021560331,-2.440923539791733,16978165.04614736
XYZ331797,PGC3294456,48.68959710352827,28.79737507994141,-2.500325969851163,18177753.50400095
XYZ364576,PGC039788,5.291301517481747,29.936561719360828,-0.8133903613743632,14125063.7360096
XYZ725025,PGC040519,1.6666423280724487,31.104984111841052,0.06470137589469827,16145687.67607312
XYZ659492,IC3562,5.915275845149058,30.28719845955628,-0.8981200918859624,17260910.88150641
XYZ692262,PGC041136,4.744445954785218,30.45200519575471,-0.7304728992972436,17238347.015819617
XYZ397358,PGC039766,7.956668963951806,30.140345224783616,-1.1234645259812603,17896246.381378412
XYZ364591,PGC1565426,8.195457924229196,30.03015830842189,-1.145940000248808,17187775.075340644
XYZ397366,NGC4396,14.511240927682104,29.33230606426229,-1.5802101592452347,15223105.063261922
XYZ167998,AGC225874,2.159780804555392,31.26817787579105,-0.13230964428598885,19058885.634378985
XYZ102467,SDSSJ122243.57+052723.0,3.819084544023737,30.62420879704688,-0.5655616774452226,17296335.265924394
XYZ430155,NGC4415,4.2804676629448295,30.60758504583742,-0.6522506380820852,17863523.958239034
XYZ888912,NGC4578,9.092631609906713,29.82103260071619,-1.2249009833929614,16187758.505765075
XYZ397393,PGC042357,1.2298129766635355,31.486627651009435,0.29572867230590805,17305326.42784144
XYZ364634,SDSSJ125208.90+030714.6,4.434748669356428,30.184226572109957,-0.6791642731241212,14882578.057151271
XYZ725085,PGC041325,4.332283229322004,30.352902020732504,-0.6613963243288827,15953635.636218807
XYZ856161,NGC4623,2.091654144011568,31.114883962643862,-0.10794772864465446,17561691.276391678
XYZ462946,PGC038980,3.737402931698617,30.797221874722783,-0.5491287875271447,18589603.74403224
XYZ626797,SDSSJ121341.42+090040.2,15.059182315350768,29.483938796087017,-1.6083822432083157,16537284.880309382
XYZ102512,NGC4793,4.4411457119453575,30.52737535925455,-0.6802598929609793,17439219.75914958
XYZ921713,PGC042811,17.827554221340232,29.49085897196512,-1.7366523130522677,17599578.101773575
XYZ102540,PGC039727,8.703496921916503,29.88490632195982,-1.1916552177735282,16417699.712340016
XYZ626830,PGC039692,5.571884472236008,30.27590728303304,-0.8526632972775892,16815667.68183302
XYZ495763,SDSSJ121141.87+131146.7,2.566819387006372,30.97629741546617,-0.2635466929444316,17699818.854645483
XYZ135318,NGC4191,12.98338351655566,29.70923549001351,-1.4956481382016986,17417135.30394283
XYZ495767,PGC042666,6.643340077664792,30.14390350806503,-0.9863483820920846,16828692.62085175
XYZ135323,UGC07185,9.578122733184612,29.92872174004245,-1.2644385589217093,17323357.17426235
XYZ561308,PGC1166504,13.484302140913696,29.664397510816663,-1.5244218418552493,17288760.995342493
XYZ495783,PGC040186,4.821584264649921,30.16055112673899,-0.7427314881516001,15158510.293045493
XYZ397480,PGC091181,20.44330601420215,29.49498894240008,-1.8407158648893456,18498689.441502444
XYZ725164,IC3355,31.01486021946639,29.22179552278052,-2.157528013246709,18874032.87644786
XYZ299188,UGC08382,19.82784985036828,29.331618289589912,-1.8174815676451692,16975398.236057922
XYZ987321,IC3633,6.328337658268277,30.391989366650563,-0.9494254803552133,18547397.06091466
XYZ200903,PGC1180413,1.3354003305287614,31.5115027295862,0.233121143085168,18016744.398373596
XYZ954575,PGC135791,11.133363896421953,29.976956322146176,-1.3788046928420472,18670338.975509193
XYZ135379,IC3044,13.64747163435811,29.476262442964067,-1.533564210077696,15920816.273366254
XYZ495831,PGC040835,24.719047618081333,29.42442636947574,-1.9850703305952229,19138122.936754275
XYZ299230,SDSSJ122928.18+203348.8,5.248364832470914,30.284362359755534,-0.807197423176276,16531488.395463012
XYZ889056,PGC041598,3.75616879336548,30.42893408474264,-0.5529357030975737,15717155.775861094
XYZ233708,NGC4438,4.825831109007637,30.371736154374435,-0.7434006760683485,16711959.17639436
XYZ495855,UGC08032,29.83575572702821,28.780766120995757,-2.1280679025569644,15197312.878604436
XYZ168189,NGC4904,8.22558497504188,30.0879317528733,-1.148729003797049,17673890.148976624
XYZ102654,NGC4382,2.636418381388258,30.464057480971302,-0.28388186686871125,14111977.312009513
XYZ135428,SDSSJ123340.31+124413.5,5.4295654502401165,30.28075125982052,-0.8329966672501283,16701273.397102453
XYZ758023,PGC042062,4.223268249604678,30.33780060718507,-0.642025220440007,15702368.51616384
XYZ233742,PGC040835,13.121663875533272,29.80728022087915,-1.503700675953822,18289261.9153729
XYZ528662,PGC040899,3.011616621377474,30.853231576238095,-0.3850156305791385,17686807.186453335
XYZ528664,IC3647,2.938759454078789,30.721317555358496,-0.3664015209875195,16502274.817088066
XYZ332062,PGC038844,4.970942785257216,30.21935848841864,-0.7659193977775591,15741843.020239472
